stock,sample_count,before_gap_samples,after_gap_samples,inferred_denominator,denominator_min,denominator_max,denominator_abs_spread,denominator_rel_spread,db_max_adj,db_max_minus_inferred,db_max_matches_inferred,planned_factor_min,planned_factor_max
300527.SZ,30,14,16,2.005,2.005,2.005,0.0,0.0,2.005,0.0,True,1.0,1.0
300528.SZ,33,14,19,1.214,1.214,1.214,0.0,0.0,1.214,0.0,True,1.0,1.0
300529.SZ,33,14,19,2.1646,2.1646,2.1646,0.0,0.0,2.1646,0.0,True,1.0,1.0
300530.SZ,32,14,18,2.407,2.407,2.407,0.0,0.0,2.407,0.0,True,1.0,1.0
300531.SZ,28,14,14,3.5795999330581294,3.5795999330581294,3.5796,6.69418707133218e-08,1.870093640775435e-08,3.5796,6.69418707133218e-08,True,0.9975975155830383,0.9975975155830383
300532.SZ,33,14,19,5.593599942955175,5.593599942955175,5.59360015192904,2.089738657673479e-07,3.735945864890441e-08,5.5936,5.7044825751972894e-08,True,0.9763301014900208,0.9763301014900208
300533.SZ,33,14,19,2.6328999611916206,2.6328999611916206,2.6328999611916206,0.0,0.0,2.6329,3.880837917691338e-08,True,0.9749705791473389,0.9749705791473389
300534.SZ,29,14,15,3.552400026305423,3.552400026305423,3.552400026305423,0.0,0.0,3.5524,-2.6305423173056397e-08,True,0.9978887438774109,0.9978887438774109
300535.SZ,33,14,19,1.7428,1.7428,1.7428,0.0,0.0,1.7428,0.0,True,1.0,1.0
300536.SZ,31,14,17,3.206,3.206,3.206,0.0,0.0,3.206,0.0,True,1.0,1.0
300537.SZ,30,14,16,1.633,1.633,1.633,0.0,0.0,1.633,0.0,True,1.0,1.0
300538.SZ,33,14,19,2.773,2.773,2.773,0.0,0.0,2.773,0.0,True,1.0,1.0
300539.SZ,32,14,18,2.3353,2.3353,2.3353,0.0,0.0,2.3353,0.0,True,1.0,1.0
300540.SZ,34,14,20,2.1205,2.1205,2.1205,0.0,0.0,2.1205,0.0,True,1.0,1.0
300541.SZ,33,14,19,3.4419,3.4419,3.4419000849443013,8.494430137062636e-08,2.4679479755549656e-08,3.4419,0.0,True,1.0,1.0
300542.SZ,34,14,20,3.4028,3.4028,3.4028,0.0,0.0,3.4028,0.0,True,1.0,1.0
300543.SZ,34,14,20,4.7451,4.7451,4.7451,0.0,0.0,4.7451,0.0,True,1.0,1.0
300545.SZ,33,14,19,2.0715,2.0715,2.0715,0.0,0.0,2.0715,0.0,True,1.0,1.0
300546.SZ,33,14,19,3.3374,3.3374,3.3374,0.0,0.0,3.3374,0.0,True,1.0,1.0
300547.SZ,33,14,19,4.3266,4.3266,4.3266,0.0,0.0,4.3266,0.0,True,1.0,1.0
300548.SZ,29,14,15,2.805600042191505,2.8056,2.805600042191505,4.2191504956434756e-08,1.503831776516449e-08,2.8056,-4.2191504956434756e-08,True,0.9990732669830322,0.9990732669830322
300549.SZ,33,14,19,2.1571,2.1571,2.1571,0.0,0.0,2.1571,0.0,True,1.0,1.0
300550.SZ,33,14,19,2.7872,2.7871999340971656,2.7872,6.59028343008572e-08,2.364481712860835e-08,2.7872,0.0,True,1.0,1.0
300552.SZ,33,14,19,1.895,1.895,1.895,0.0,0.0,1.895,0.0,True,1.0,1.0
300553.SZ,33,14,19,1.7354,1.7354,1.7354,0.0,0.0,1.7354,0.0,True,1.0,1.0
300554.SZ,30,14,16,1.8292999546632336,1.8292999546632336,1.8292999546632336,0.0,0.0,1.8293,4.5336766341108614e-08,True,0.9998360276222229,0.9998360276222229
300555.SZ,32,14,18,2.523,2.523,2.523,0.0,0.0,2.523,0.0,True,1.0,1.0
300556.SZ,33,14,19,1.0301000185567277,1.0301000185567277,1.0301000185567277,0.0,0.0,1.0301,-1.855672771000627e-08,True,0.9999029040336609,0.9999029040336609
300557.SZ,33,14,19,1.7635,1.7635,1.7635,0.0,0.0,1.7635,0.0,True,1.0,1.0
300558.SZ,33,14,19,1.0283,1.0283,1.0283,0.0,0.0,1.0283,0.0,True,1.0,1.0
300559.SZ,33,14,19,5.8783,5.8783,5.8783,0.0,0.0,5.8783,0.0,True,1.0,1.0
300560.SZ,33,14,19,2.7747,2.7747,2.7747,0.0,0.0,2.7747,0.0,True,1.0,1.0
300561.SZ,32,14,18,6.1132,6.1132,6.1132,0.0,0.0,6.1132,0.0,True,1.0,1.0
300562.SZ,30,14,16,3.426700055337863,3.426700055337863,3.426700055337863,0.0,0.0,3.4267,-5.5337863180682234e-08,True,0.9921206831932068,0.9921206831932068
300563.SZ,33,14,19,1.9978000368009872,1.9978000368009872,1.9978000597579861,2.2956998968481912e-08,1.1491139526277222e-08,1.9978,-3.680098714653468e-08,True,0.9989988803863525,0.9989988803863525
300564.SZ,32,14,18,1.9559,1.9559,1.9559000252622465,2.5262246516888354e-08,1.2915919278535893e-08,1.9559,0.0,True,1.0,1.0
300565.SZ,33,14,19,1.32,1.32,1.32,0.0,0.0,1.32,0.0,True,1.0,1.0
300566.SZ,34,14,20,3.0644,3.0644,3.0644,0.0,0.0,3.0644,0.0,True,1.0,1.0
300567.SZ,33,14,19,3.1163999238631774,3.1163999238631774,3.1163999238631774,0.0,0.0,3.1164,7.613682262430643e-08,True,0.9998716711997986,0.9998716711997986
300568.SZ,33,14,19,7.339300003244408,7.3393,7.339300003244408,3.2444082975757738e-09,4.420596373143967e-10,7.3393,-3.2444082975757738e-09,True,0.9957352876663208,0.9957352876663208
300569.SZ,28,14,14,8.818999933203939,8.818999933203939,8.818999933203939,0.0,0.0,8.819,6.679606201487331e-08,True,0.9985259175300598,0.9985259175300598
300570.SZ,33,14,19,2.0491,2.0491,2.0491,0.0,0.0,2.0491,0.0,True,1.0,1.0
300571.SZ,28,14,14,3.06839998237857,3.06839998237857,3.06839998237857,0.0,0.0,3.0684,1.7621430092873425e-08,True,0.9998696446418762,0.9998696446418762
300572.SZ,28,14,14,2.947,2.947,2.947,0.0,0.0,2.947,0.0,True,1.0,1.0
300573.SZ,33,14,19,2.9800999813070925,2.9800999813070925,2.9800999813070925,0.0,0.0,2.9801,1.8692907666206793e-08,True,0.9894298911094666,0.9894298911094666
300575.SZ,33,14,19,6.7328,6.7328,6.7328,0.0,0.0,6.7328,0.0,True,1.0,1.0
300576.SZ,34,14,20,4.1786,4.1786,4.1786,0.0,0.0,4.1786,0.0,True,1.0,1.0
300577.SZ,33,14,19,3.4501999225263495,3.4501999225263495,3.4501999225263495,0.0,0.0,3.4502,7.747365060595257e-08,True,0.9929279685020447,0.9929279685020447
300579.SZ,33,14,19,3.4634,3.4633999799292945,3.4634,2.0070705541996858e-08,5.795087354044251e-09,3.4634,0.0,True,1.0,1.0
300581.SZ,33,14,19,11.793,11.793,11.793,0.0,0.0,11.793,0.0,True,1.0,1.0
300582.SZ,33,14,19,2.3361,2.3361,2.3361,0.0,0.0,2.3361,0.0,True,1.0,1.0
300583.SZ,33,14,19,1.6770999922940255,1.6770999922940255,1.6771000216755485,2.9381522992366627e-08,1.751924341265844e-08,1.6771,7.70597452515176e-09,True,0.9993441104888916,0.9993441104888916
300584.SZ,33,14,19,1.5786,1.5786,1.5786,0.0,0.0,1.5786,0.0,True,1.0,1.0
300586.SZ,29,14,15,6.3592998236513445,6.3592998236513445,6.3592998236513445,0.0,0.0,6.3593,1.7634865567828228e-07,True,0.9999528527259827,0.9999528527259827
300587.SZ,33,14,19,8.6433,8.6433,8.643300225120084,2.2512008435171538e-07,2.6045617339640575e-08,8.6433,0.0,True,1.0,1.0
300588.SZ,28,14,14,1.6133999549396392,1.6133999549396392,1.6133999549396392,0.0,0.0,1.6134,4.5060360776005837e-08,True,0.9997521042823792,0.9997521042823792
300589.SZ,33,14,19,4.0123,4.0123,4.01230009209888,9.209888052197357e-08,2.295413616179587e-08,4.0123,0.0,True,1.0,1.0
300591.SZ,33,14,19,1.311,1.311,1.311,0.0,0.0,1.311,0.0,True,1.0,1.0
300592.SZ,34,14,20,1.4474999910788475,1.4474999910788475,1.4475,8.921152483409855e-09,6.163145104243325e-09,1.4475,8.921152483409855e-09,True,0.9955095052719116,0.9955095052719116
300595.SZ,33,14,19,12.878100028690875,12.878100028690875,12.878100028690875,0.0,0.0,12.8781,-2.869087545320781e-08,True,0.9963581562042236,0.9963581562042236
300596.SZ,34,14,20,1.5981,1.5981,1.5981,0.0,0.0,1.5981,0.0,True,1.0,1.0
300597.SZ,28,14,14,1.0124999972866489,1.0124999972866489,1.0124999972866489,0.0,0.0,1.0125,2.713351099359329e-09,True,0.9995061755180359,0.9995061755180359
300598.SZ,28,14,14,2.557299976250724,2.557299976250724,2.557299976250724,0.0,0.0,2.5573,2.3749276323314916e-08,True,0.999882698059082,0.999882698059082
300599.SZ,34,14,20,1.1176999774970746,1.1176999774970746,1.1176999774970746,0.0,0.0,1.1177,2.250292530092679e-08,True,0.999373733997345,0.999373733997345
300600.SZ,31,14,17,2.981,2.981,2.981,0.0,0.0,2.981,0.0,True,1.0,1.0
300601.SZ,33,14,19,2.5186,2.5186,2.5186,0.0,0.0,2.5186,0.0,True,1.0,1.0
300602.SZ,33,14,19,4.7835,4.7835,4.7835,0.0,0.0,4.7835,0.0,True,1.0,1.0
300604.SZ,33,14,19,6.976100073578524,6.9761,6.976100073578524,7.357852460643244e-08,1.0547228943160634e-08,6.9761,-7.357852460643244e-08,True,0.9977781176567078,0.9977781176567078
300605.SZ,33,14,19,1.9952,1.9952,1.9952,0.0,0.0,1.9952,0.0,True,1.0,1.0
300606.SZ,33,14,19,1.5901,1.5901,1.5901,0.0,0.0,1.5901,0.0,True,1.0,1.0
300607.SZ,32,14,18,5.3870998609099825,5.3870998609099825,5.3870998609099825,0.0,0.0,5.3871,1.3909001772560714e-07,True,0.9999814629554749,0.9999814629554749
300608.SZ,33,14,19,3.831,3.831,3.831,0.0,0.0,3.831,0.0,True,1.0,1.0
300609.SZ,30,14,16,1.0532999703442039,1.0532999703442039,1.0532999703442039,0.0,0.0,1.0533,2.9655796041083704e-08,True,0.9997152090072632,0.9997152090072632
300610.SZ,33,14,19,2.4065,2.4064999897457193,2.4065,1.0254280535804128e-08,4.261076474466706e-09,2.4065,0.0,True,1.0,1.0
300611.SZ,33,14,19,2.0982,2.0982,2.0982,0.0,0.0,2.0982,0.0,True,1.0,1.0
300612.SZ,29,14,15,2.289,2.289,2.289,0.0,0.0,2.289,0.0,True,1.0,1.0
300613.SZ,34,14,20,5.2206,5.2206,5.220600084023017,8.402301698851034e-08,1.6094513463684314e-08,5.2206,0.0,True,1.0,1.0
300614.SZ,33,14,19,1.0034999790385235,1.0034999790385235,1.0034999790385235,0.0,0.0,1.0035,2.0961476554504088e-08,True,0.9995017647743225,0.9995017647743225
300615.SZ,33,14,19,2.4602,2.4602,2.4602,0.0,0.0,2.4602,0.0,True,1.0,1.0
300616.SZ,33,14,19,2.1195,2.1195,2.1195,0.0,0.0,2.1195,0.0,True,1.0,1.0
300617.SZ,33,14,19,2.1227,2.1227,2.1227,0.0,0.0,2.1227,0.0,True,1.0,1.0
300618.SZ,31,14,17,2.3343,2.3343,2.3343,0.0,0.0,2.3343,0.0,True,1.0,1.0
300619.SZ,33,14,19,1.7251,1.7251,1.7251,0.0,0.0,1.7251,0.0,True,1.0,1.0
300621.SZ,33,14,19,1.5428,1.5428,1.5428,0.0,0.0,1.5428,0.0,True,1.0,1.0
300622.SZ,33,14,19,3.0041,3.0041,3.0041,0.0,0.0,3.0041,0.0,True,1.0,1.0
300623.SZ,33,14,19,7.182,7.181999861979067,7.182,1.3802093334902565e-07,1.9217618121557454e-08,7.182,0.0,True,1.0,1.0
300624.SZ,30,14,16,2.275299988005964,2.275299988005964,2.275299988005964,0.0,0.0,2.2753,1.1994035986617746e-08,True,0.9998681545257568,0.9998681545257568
300625.SZ,33,14,19,1.3508,1.3507999994864712,1.3508,5.135287750590578e-10,3.8016640143548844e-10,1.3508,0.0,True,1.0,1.0
300626.SZ,33,14,19,1.8224,1.8224,1.8224,0.0,0.0,1.8224,0.0,True,1.0,1.0
300627.SZ,33,14,19,5.9182,5.918199802522891,5.9182,1.9747710844342237e-07,3.336776527380325e-08,5.9182,0.0,True,1.0,1.0
300628.SZ,33,14,19,20.2698004698536,20.2698004698536,20.2698004698536,0.0,0.0,20.2698,-4.698535995828479e-07,True,0.9868276715278625,0.9868276715278625
300629.SZ,34,14,20,2.6034,2.6034,2.6034,0.0,0.0,2.6034,0.0,True,1.0,1.0
300631.SZ,33,14,19,1.6935,1.6934999623199638,1.6935,3.768003620230331e-08,2.2249799942310783e-08,1.6935,0.0,True,0.9926188588142395,0.9926188588142395
300632.SZ,33,14,19,2.1825,2.1825,2.1825,0.0,0.0,2.1825,0.0,True,1.0,1.0
300633.SZ,33,14,19,1.0242,1.0242,1.0242,0.0,0.0,1.0242,0.0,True,1.0,1.0
300634.SZ,32,14,18,1.0357000186838623,1.0357000186838623,1.0357000186838623,0.0,0.0,1.0357,-1.8683862235135962e-08,True,0.9988413453102112,0.9988413453102112
300636.SZ,32,14,18,3.945,3.944999911552724,3.945,8.844727572565603e-08,2.2420095240977448e-08,3.945,0.0,True,1.0,1.0
300637.SZ,33,14,19,1.983,1.983,1.983,0.0,0.0,1.983,0.0,True,1.0,1.0
300639.SZ,33,14,19,7.197,7.197,7.197,0.0,0.0,7.197,0.0,True,1.0,1.0
300641.SZ,28,14,14,1.867900006982631,1.867900006982631,1.867900006982631,0.0,0.0,1.8679,-6.9826311399623364e-09,True,0.98677659034729,0.98677659034729
300642.SZ,33,14,19,2.8919,2.8919,2.8919,0.0,0.0,2.8919,0.0,True,1.0,1.0
300643.SZ,33,14,19,1.0643,1.0643,1.0643,0.0,0.0,1.0643,0.0,True,1.0,1.0
300645.SZ,34,14,20,1.9478,1.9478,1.9478,0.0,0.0,1.9478,0.0,True,1.0,1.0
300648.SZ,33,14,19,2.0122999760055538,2.0122999760055538,2.0122999760055538,0.0,0.0,2.0123,2.399444642975368e-08,True,0.9998509287834167,0.9998509287834167
300649.SZ,28,14,14,2.0738,2.0738,2.0738,0.0,0.0,2.0738,0.0,True,1.0,1.0
300650.SZ,33,14,19,3.0099000295416674,3.0099000295416674,3.0099000522245114,2.2682844047494655e-08,7.53607888131377e-09,3.0099,-2.9541667334598287e-08,True,0.9989368319511414,0.9989368319511414
300651.SZ,33,14,19,1.7759999871781693,1.7759999871781693,1.7759999871781693,0.0,0.0,1.776,1.2821830708276138e-08,True,0.9966779351234436,0.9966779351234436
300652.SZ,33,14,19,1.451,1.451,1.451,0.0,0.0,1.451,0.0,True,1.0,1.0
300653.SZ,33,14,19,2.5433,2.5433,2.5433,0.0,0.0,2.5433,0.0,True,1.0,1.0
300654.SZ,28,14,14,3.4882,3.4882,3.4882,0.0,0.0,3.4882,0.0,True,1.0,1.0
300656.SZ,31,14,17,2.705,2.705,2.705,0.0,0.0,2.705,0.0,True,1.0,1.0
300657.SZ,30,14,16,3.456,3.456,3.456,0.0,0.0,3.456,0.0,True,1.0,1.0
300658.SZ,33,14,19,2.950000057861445,2.950000057861445,2.950000057933857,7.241185429052166e-11,2.454639080346848e-11,2.95,-5.786144496866541e-08,True,0.996338963508606,0.996338963508606
300660.SZ,34,14,20,4.9323000755137665,4.9323000755137665,4.9323000755137665,0.0,0.0,4.9323,-7.551376679515442e-08,True,0.9974656701087952,0.9974656701087952
300661.SZ,34,14,20,9.8154,9.8154,9.815400127073952,1.2707395136146715e-07,1.2946385410830649e-08,9.8154,0.0,True,1.0,1.0
300662.SZ,29,14,15,1.032,1.032,1.032,0.0,0.0,1.032,0.0,True,1.0,1.0
300663.SZ,33,14,19,3.382,3.382,3.382,0.0,0.0,3.382,0.0,True,1.0,1.0
300665.SZ,34,14,20,2.281,2.281,2.281,0.0,0.0,2.281,0.0,True,1.0,1.0
300666.SZ,28,14,14,1.0193,1.0193,1.0193,0.0,0.0,1.0193,0.0,True,1.0,1.0
300667.SZ,28,14,14,2.341,2.341,2.341,0.0,0.0,2.341,0.0,True,1.0,1.0
300668.SZ,33,14,19,2.71,2.71,2.71,0.0,0.0,2.71,0.0,True,1.0,1.0
300669.SZ,33,14,19,2.0881,2.0881,2.0881,0.0,0.0,2.0881,0.0,True,1.0,1.0
300671.SZ,33,14,19,1.835,1.835,1.835,0.0,0.0,1.835,0.0,True,1.0,1.0
300672.SZ,32,14,18,1.6375,1.6375,1.6375,0.0,0.0,1.6375,0.0,True,1.0,1.0
300673.SZ,33,14,19,2.8303,2.8303,2.8303,0.0,0.0,2.8303,0.0,True,1.0,1.0
300674.SZ,34,14,20,1.7159,1.7159,1.7159,0.0,0.0,1.7159,0.0,True,1.0,1.0
300675.SZ,33,14,19,1.0346,1.0346,1.034600019585524,1.9585524091425555e-08,1.893052782855747e-08,1.0346,0.0,True,0.9994200468063354,0.9994200468063354
300676.SZ,34,14,20,1.036,1.036,1.036,0.0,0.0,1.036,0.0,True,1.0,1.0
300677.SZ,33,14,19,5.833999956786981,5.833999956786981,5.833999956786981,0.0,0.0,5.834,4.321301894094631e-08,True,0.9986287355422974,0.9986287355422974
300678.SZ,30,14,16,2.7411,2.7411,2.7411,0.0,0.0,2.7411,0.0,True,1.0,1.0
300679.SZ,34,14,20,3.7338,3.7338,3.7338,0.0,0.0,3.7338,0.0,True,1.0,1.0
300681.SZ,33,14,19,2.9051,2.9051,2.9051,0.0,0.0,2.9051,0.0,True,1.0,1.0
300683.SZ,30,14,16,1.022,1.022,1.022,0.0,0.0,1.022,0.0,True,1.0,1.0
300684.SZ,33,14,19,3.3758,3.3758,3.3758,0.0,0.0,3.3758,0.0,True,1.0,1.0
300685.SZ,33,14,19,5.0719,5.0719,5.0719,0.0,0.0,5.0719,0.0,True,1.0,1.0
300686.SZ,33,14,19,1.621,1.621,1.621,0.0,0.0,1.621,0.0,True,1.0,1.0
300687.SZ,34,14,20,4.4883,4.4883,4.4883,0.0,0.0,4.4883,0.0,True,1.0,1.0
300688.SZ,34,14,20,2.132,2.132,2.132,0.0,0.0,2.132,0.0,True,1.0,1.0
300689.SZ,33,14,19,1.735,1.735,1.735,0.0,0.0,1.735,0.0,True,1.0,1.0
300690.SZ,33,14,19,2.7684,2.7683999541533386,2.7684,4.584666157825268e-08,1.6560707115392527e-08,2.7684,0.0,True,1.0,1.0
300691.SZ,34,14,20,2.7241,2.7241,2.7241,0.0,0.0,2.7241,0.0,True,1.0,1.0
300694.SZ,29,14,15,1.0295,1.0295,1.0295,0.0,0.0,1.0295,0.0,True,1.0,1.0
300695.SZ,29,14,15,1.5949,1.5949,1.5949,0.0,0.0,1.5949,0.0,True,1.0,1.0
300696.SZ,31,14,17,4.131,4.131,4.131,0.0,0.0,4.131,0.0,True,1.0,1.0
300699.SZ,34,14,20,2.4521,2.4521,2.4521,0.0,0.0,2.4521,0.0,True,1.0,1.0
300700.SZ,28,14,14,3.329,3.329,3.329,0.0,0.0,3.329,0.0,True,1.0,1.0
300702.SZ,33,14,19,2.7576,2.7576,2.7576,0.0,0.0,2.7576,0.0,True,1.0,1.0
300703.SZ,29,14,15,2.5402,2.5402,2.5402,0.0,0.0,2.5402,0.0,True,1.0,1.0
300705.SZ,34,14,20,4.1653,4.1653,4.1653,0.0,0.0,4.1653,0.0,True,1.0,1.0
300706.SZ,28,14,14,1.8108,1.8108,1.8108,0.0,0.0,1.8108,0.0,True,1.0,1.0
300707.SZ,34,14,20,2.05520005603661,2.05520005603661,2.05520005603661,0.0,0.0,2.0552,-5.60366100188503e-08,True,0.9981510043144226,0.9981510043144226
300708.SZ,30,14,16,2.6759999567625243,2.6759999567625243,2.6759999567625243,0.0,0.0,2.6842,0.008200043237475807,False,0.7002989649772644,0.7002989649772644
300710.SZ,33,14,19,1.466,1.466,1.466,0.0,0.0,1.466,0.0,True,1.0,1.0
300711.SZ,29,14,15,1.7972,1.7972,1.7972,0.0,0.0,1.7972,0.0,True,1.0,1.0
300712.SZ,30,14,16,1.342,1.342,1.342,0.0,0.0,1.342,0.0,True,1.0,1.0
300713.SZ,29,14,15,2.975,2.975,2.975,0.0,0.0,2.975,0.0,True,1.0,1.0
300716.SZ,28,14,14,1.521,1.521,1.521,0.0,0.0,1.521,0.0,True,1.0,1.0
300717.SZ,29,14,15,1.7217000031799672,1.7217000031799672,1.7217000144577999,1.1277832667744292e-08,6.550405208174606e-09,1.7217,-3.179967178468246e-09,True,0.9952953457832336,0.9952953457832336
300719.SZ,34,14,20,1.6147,1.6146999897005587,1.6147,1.029944129982141e-08,6.3785479035247475e-09,1.6147,0.0,True,1.0,1.0
300721.SZ,30,14,16,1.9633,1.9633,1.9633,0.0,0.0,1.9633,0.0,True,1.0,1.0
300722.SZ,31,14,17,3.6597,3.6597,3.6597,0.0,0.0,3.6597,0.0,True,1.0,1.0
300723.SZ,29,14,15,2.765,2.765,2.765,0.0,0.0,2.765,0.0,True,1.0,1.0
300725.SZ,28,14,14,2.6073,2.6073,2.6073,0.0,0.0,2.6073,0.0,True,1.0,1.0
300727.SZ,33,14,19,1.7885,1.7885,1.7885,0.0,0.0,1.7885,0.0,True,1.0,1.0
300729.SZ,29,14,15,3.0063,3.0063,3.0063,0.0,0.0,3.0063,0.0,True,1.0,1.0
300730.SZ,33,14,19,2.5960999617919516,2.5960999617919516,2.5960999617919516,0.0,0.0,2.5961,3.8208048280807816e-08,True,0.9999614953994751,0.9999614953994751
300731.SZ,31,14,17,1.4402,1.4402,1.4402,0.0,0.0,1.4402,0.0,True,1.0,1.0
300732.SZ,33,14,19,4.936,4.936,4.936,0.0,0.0,4.936,0.0,True,1.0,1.0
300733.SZ,31,14,17,1.6548,1.6548,1.654800012266454,1.2266453852660675e-08,7.4126503823185125e-09,1.6548,0.0,True,1.0,1.0
300735.SZ,31,14,17,2.0421,2.0421,2.0421,0.0,0.0,2.0421,0.0,True,1.0,1.0
300738.SZ,28,14,14,12.07849989692984,12.07849979385968,12.0785,2.0614032081311962e-07,1.706671545077524e-08,12.0785,1.0307016040655981e-07,True,1.0,1.0
300739.SZ,30,14,16,2.5521,2.5521,2.5521,0.0,0.0,2.5521,0.0,True,1.0,1.0
300743.SZ,31,14,17,2.3857,2.3857,2.3857,0.0,0.0,2.3857,0.0,True,1.0,1.0
300746.SZ,28,14,14,1.107,1.107,1.107,0.0,0.0,1.107,0.0,True,1.0,1.0
300748.SZ,28,14,14,2.7342999397679457,2.7342999397679457,2.7342999397679457,0.0,0.0,2.7343,6.0232054455156e-08,True,0.995026171207428,0.995026171207428
300749.SZ,34,14,20,1.875,1.875,1.875,0.0,0.0,1.875,0.0,True,1.0,1.0
300751.SZ,32,14,18,4.83329994865412,4.83329994865412,4.83329994865412,0.0,0.0,4.8333,5.134588043631538e-08,True,0.9944965243339539,0.9944965243339539
300752.SZ,28,14,14,2.635,2.635,2.635,0.0,0.0,2.635,0.0,True,1.0,1.0
300753.SZ,30,14,16,1.6173,1.6173,1.6173,0.0,0.0,1.6173,0.0,True,1.0,1.0
300755.SZ,32,14,18,2.0253,2.0253,2.0253,0.0,0.0,2.0253,0.0,True,1.0,1.0
300756.SZ,30,14,16,3.6473,3.6473,3.6473,0.0,0.0,3.6473,0.0,True,1.0,1.0
300758.SZ,30,14,16,3.3116,3.3116,3.3116,0.0,0.0,3.3116,0.0,True,1.0,1.0
300759.SZ,33,14,19,2.332,2.332,2.3320000584116256,5.841162575848102e-08,2.5047866963328057e-08,2.332,0.0,True,1.0,1.0
300760.SZ,28,14,14,1.1135999992277683,1.1135999992277683,1.1135999992277683,0.0,0.0,1.1136,7.722316119895822e-10,True,0.9879669547080994,0.9879669547080994
300761.SZ,34,14,20,2.0282000069829538,2.0282000069829538,2.0282000069829538,0.0,0.0,2.0282,-6.9829537707732925e-09,True,0.9952667355537415,0.9952667355537415
300765.SZ,34,14,20,6.1065,6.1065,6.1065,0.0,0.0,6.1065,0.0,True,1.0,1.0
300766.SZ,31,14,17,1.013,1.013,1.013,0.0,0.0,1.013,0.0,True,1.0,1.0
300768.SZ,29,14,15,1.5423,1.5423,1.5423,0.0,0.0,1.5423,0.0,True,1.0,1.0
300769.SZ,28,14,14,5.291,5.291,5.291,0.0,0.0,5.291,0.0,True,1.0,1.0
300771.SZ,34,14,20,2.6468,2.6468,2.6468,0.0,0.0,2.6468,0.0,True,1.0,1.0
300773.SZ,31,14,17,2.309599947582186,2.309599947582186,2.309599947582186,0.0,0.0,2.3096,5.241781408926727e-08,True,0.9915570020675659,0.9915570020675659
300776.SZ,29,14,15,4.2439,4.2439,4.2439,0.0,0.0,4.2439,0.0,True,1.0,1.0
300777.SZ,30,14,16,1.0232,1.0232,1.0232,0.0,0.0,1.0232,0.0,True,1.0,1.0
300778.SZ,34,14,20,2.2792999719582845,2.2792999719582845,2.2792999719582845,0.0,0.0,2.2793,2.8041715616211604e-08,True,0.9998683929443359,0.9998683929443359
300780.SZ,30,14,16,1.032200014248271,1.032200014248271,1.032200014248271,0.0,0.0,1.0322,-1.4248271007488711e-08,True,0.9998062252998352,0.9998062252998352
300781.SZ,33,14,19,2.004499939146668,2.004499939146668,2.0045,6.085333215111177e-08,3.035836068771223e-08,2.0045,6.085333215111177e-08,True,0.6711399555206299,0.6711399555206299
300782.SZ,30,14,16,5.259,5.259,5.259,0.0,0.0,5.259,0.0,True,1.0,1.0
300783.SZ,34,14,20,1.0444,1.0444,1.0444,0.0,0.0,1.0444,0.0,True,1.0,1.0
300784.SZ,33,14,19,1.0113999878091813,1.0113999878091813,1.0113999878091813,0.0,0.0,1.0114,1.2190818798885061e-08,True,0.996440589427948,0.996440589427948
300785.SZ,33,14,19,3.5012,3.5012,3.5012,0.0,0.0,3.5012,0.0,True,1.0,1.0
300787.SZ,32,14,18,4.3016,4.3016,4.3016,0.0,0.0,4.3016,0.0,True,1.0,1.0
300788.SZ,28,14,14,1.0937000021781316,1.0936999889142307,1.0937000154420327,2.652780195511184e-08,2.4255099115187934e-08,1.0937,-2.1781316750235646e-09,True,0.9842735528945923,0.9842735528945923
300789.SZ,34,14,20,3.2311,3.2311,3.2311000841607864,8.416078633999291e-08,2.6047100473520753e-08,3.2311,0.0,True,1.0,1.0
300790.SZ,29,14,15,2.818299949159508,2.818299949159508,2.818299953005827,3.846318819000771e-09,1.3647655992570436e-09,2.8183,5.084049181647288e-08,True,0.9984033107757568,0.9984033107757568
300795.SZ,32,14,18,3.230600080204872,3.230600080204872,3.230600080204872,0.0,0.0,3.2306,-8.020487207716087e-08,True,0.9952330589294434,0.9952330589294434
300798.SZ,33,14,19,1.0174,1.0173999809655387,1.0174,1.903446134043918e-08,1.870892602755964e-08,1.0174,0.0,True,0.9989188313484192,0.9989188313484192
300800.SZ,34,14,20,3.1902,3.1902,3.1902,0.0,0.0,3.1902,0.0,True,1.0,1.0
300801.SZ,29,14,15,1.9682,1.9682,1.9682,0.0,0.0,1.9682,0.0,True,1.0,1.0
300804.SZ,32,14,18,1.022,1.022,1.022,0.0,0.0,1.022,0.0,True,1.0,1.0
300805.SZ,34,14,20,1.0163,1.0163,1.0163,0.0,0.0,1.0163,0.0,True,1.0,1.0
300806.SZ,32,14,18,3.6352,3.63519989923101,3.6352,1.00768990041189e-07,2.7720342771013698e-08,3.6352,0.0,True,1.0,1.0
300807.SZ,31,14,17,1.018,1.018,1.018,0.0,0.0,1.018,0.0,True,1.0,1.0
300808.SZ,28,14,14,1.0351999785381818,1.0351999785381818,1.0351999785381818,0.0,0.0,1.0352,2.146181810047665e-08,True,0.999806821346283,0.999806821346283
300809.SZ,31,14,17,1.6621999623429733,1.6621999623429733,1.6622000394528897,7.710991645204501e-08,4.639027686136741e-08,1.6622,3.765702660807335e-08,True,0.9965106844902039,0.999398410320282
300810.SZ,34,14,20,1.5107,1.5107,1.5107000077879753,7.787975375705969e-09,5.155209754223849e-09,1.5107,0.0,True,1.0,1.0
